2018-12-21 04:43:19,587 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Fri Dec 21 04:43:19 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-12-21 04:43:21,136 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-12-21 04:43:21,298 | INFO  | PListStore:[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-12-21 04:43:21,438 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-42829-1545367401309-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-12-21 04:43:21,474 | INFO  | Listening for connections at: tcp://ip-172-31-87-243.ec2.internal:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-21 04:43:21,478 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-12-21 04:43:21,483 | INFO  | Listening for connections at: amqp://ip-172-31-87-243.ec2.internal:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-21 04:43:21,490 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-12-21 04:43:21,499 | INFO  | Listening for connections at: stomp://ip-172-31-87-243.ec2.internal:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-21 04:43:21,501 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-12-21 04:43:21,506 | INFO  | Listening for connections at: mqtt://ip-172-31-87-243.ec2.internal:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-21 04:43:21,511 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-12-21 04:43:21,516 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-21 04:43:21,579 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-21 04:43:21,700 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3eb77ea8{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-12-21 04:43:21,774 | INFO  | Listening for connections at ws://ip-172-31-87-243.ec2.internal:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-12-21 04:43:21,775 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-12-21 04:43:21,781 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-42829-1545367401309-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-12-21 04:43:21,781 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-12-21 04:43:21,783 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/kahadb only has 6517 mb of usable space. - resetting to maximum available disk space: 6517 mb | org.apache.activemq.broker.BrokerService | main
2018-12-21 04:43:21,784 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data only has 6517 mb of usable space. - resetting to maximum available disk space: 6517 mb | org.apache.activemq.broker.BrokerService | main
2018-12-21 04:43:22,938 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-12-21 04:43:23,399 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-12-21 04:43:23,400 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2018-12-21 04:43:23,496 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-12-21 04:43:23,884 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2018-12-21 04:43:23,965 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2018-12-21 05:25:03,696 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-42829-1545367401309-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-24
2018-12-21 05:25:03,720 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-21 05:25:03,724 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-21 05:25:03,729 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-21 05:25:03,740 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-21 05:25:03,793 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-21 05:25:03,797 | INFO  | PListStore:[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-24
2018-12-21 05:25:03,797 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2018-12-21 05:25:03,798 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2018-12-21 05:25:03,798 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2018-12-21 05:25:03,825 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-42829-1545367401309-0:1) uptime 41 minutes | org.apache.activemq.broker.BrokerService | Thread-24
2018-12-21 05:25:03,826 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-42829-1545367401309-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-24
2018-12-21 05:25:03,832 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Fri Dec 21 04:43:19 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-24
2018-12-21 05:25:03,862 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-24
2018-12-22 14:03:21,590 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Sat Dec 22 14:03:21 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-12-22 14:03:23,490 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:03:23,648 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-12-22 14:03:23,691 | INFO  | PListStore:[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-12-22 14:03:23,838 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-43125-1545487403710-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:03:23,881 | INFO  | Listening for connections at: tcp://ip-172-31-87-243.ec2.internal:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:03:23,882 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:03:23,896 | INFO  | Listening for connections at: amqp://ip-172-31-87-243.ec2.internal:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:03:23,898 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:03:23,904 | INFO  | Listening for connections at: stomp://ip-172-31-87-243.ec2.internal:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:03:23,905 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:03:23,912 | INFO  | Listening for connections at: mqtt://ip-172-31-87-243.ec2.internal:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:03:23,913 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:03:23,921 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-22 14:03:23,993 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-22 14:03:24,130 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@59e32960{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-12-22 14:03:24,228 | INFO  | Listening for connections at ws://ip-172-31-87-243.ec2.internal:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-12-22 14:03:24,233 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:03:24,240 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-43125-1545487403710-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:03:24,241 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:03:24,242 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/kahadb only has 6519 mb of usable space. - resetting to maximum available disk space: 6519 mb | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:03:24,243 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data only has 6519 mb of usable space. - resetting to maximum available disk space: 6519 mb | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:03:25,432 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-12-22 14:03:26,041 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
